X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,Class
0.010264211176099885,-0.09521436355067034,0.025772983860291664,-0.06324588947241373,0.04518157562975044,-0.4358074672678079,0.21690525950926887,0.008538065173011138,0.041123503774466726,-0.16319849173706547,0.6341532534939464,-0.21159565342183104,0.1772452137383966,0.4732322449856876,0.2542472021444021,0.5958611305608433,-0.17838433901335565,-0.4182605957592241,0.049779703712902815,-0.2032933868359944,0.1240107608888922,-0.005053428498039186,0.23892606492054497,-0.49301846627464224,-0.12161016440945967,0.3679055379968722,0.020182915602329352,-0.18332925714847703,0.06728983045598434,0.18199460625493105,-0.020729783246314734,-0.38494814027692303,-0.6466379987499417,-0.035211114341493245,-0.1969313275175681,-0.4212649176112945,0.5876012773700315,-0.21095370444492187,-0.06763108005357929,-0.22463759004229797,0.38630890531894757,-0.32877499220280526,-0.09862350539178552,-0.198460506569803,0.3921515171146838,-0.02467511608413392,0.5401460180533768,0.11050035666767218,0.2888363873334993,-0.12924570612548544,0.0701759310277532,-0.06238078181951318,-0.3225727560741118,-0.3738664593740503,0.028088255936618272,0.06384959927407587,-0.08775015434059326,0.20405303887862333,-0.3166079603205598,-0.047101651131042935,0.0
-0.051632189552869266,0.23295577972475723,-0.02613050109382008,-0.05544990863471255,0.0710172010425983,-0.19484008746050596,0.2415432795736859,-0.019202932029236258,0.16706243344233948,-0.47287614301324554,-0.38373561110833887,0.4253321626690517,0.11370865523894103,0.05566282387440859,-0.2785740573401072,0.29809566359166545,0.13809013750891308,0.04745419464863942,-0.6463405584737562,0.36096529650900294,-0.13252852087415523,-0.09731234213647266,-0.07340445322615925,0.14502094081581762,-0.5186046786586792,0.2491259480695218,-0.10455714482115985,0.0034987751331178444,0.269303645809851,-0.3003372882368823,-0.41683240258727877,0.5371831261725886,-0.014555463818313548,-0.41232238779545666,-0.609757968589044,0.16382014193328107,0.23910276907256522,0.08954002476313995,-0.11529935718007706,0.04917510918517258,0.11443394717456307,0.4844728405211013,0.09665080694476492,0.13710851705911728,-0.026839618382536463,-0.14941529002232395,-0.2973739620668268,-0.1067827897496302,0.4968243139205299,-0.5415458238572108,-0.06911693118995113,0.023780421042720882,0.37484535514880746,0.31685067966448177,-0.4612754122074646,-0.20203951736610185,-0.43602702707903374,0.1077508207536899,0.10964636072133815,-0.15341190288769774,0.0
0.10659044147382987,-0.1853609591339124,-0.0644915991575343,-0.07923860885816812,-0.1295902359991236,0.005143926277299705,0.7356022873843704,-0.30848660524537386,-0.051799697668622476,-0.11415886046112815,-0.29622611180792474,-0.05614177941677295,0.19692964231846224,0.5324437695346079,-0.6786974246921333,-0.10484001812868834,0.5750231728702867,-0.16976651714680416,0.2885443353928279,-0.2897222597736209,0.09840291159141404,0.10425035570981751,0.2475650620104939,-0.1313441847525008,-0.20404019146337787,0.03351166734745787,0.05616649195301891,-0.17704743539703993,-0.2522550205553373,-0.2994732541505914,-0.5752706569902317,-0.004109553108104617,0.23954774628774175,0.3763583139598921,0.12999378134930412,0.20974008592189522,-0.3296359510546002,-0.4315289923440624,0.023939495715476652,0.24743319876421332,-0.15672889126965642,-0.25496837516998716,0.23265796604598885,0.2195966556680135,-0.0034010224703174986,0.18604282816649065,0.3056670969207294,0.2708534935602956,-1.0554695189903056,0.30292602122409756,-0.14952012708258136,0.3729298349033087,0.32237013378047663,-0.05508414159928887,-0.2785597117356009,0.016385948322269327,0.09205098475350919,-0.1482620633504782,0.5729615751055651,-0.002813703443781229,0.0
0.6088551196572242,0.3415832070315484,0.09366468235520722,0.17179509227418233,-0.35770736550445026,-0.46800171776801885,0.4317471704391336,0.09618902939613899,0.4785566230295995,-0.08968182303182211,-0.6098001817138258,0.019455782282712497,0.31998979246029596,0.03239640812153568,-0.09700585913841224,-0.08902384364353817,-0.09926695623598303,0.4592373117405988,0.09448440950024577,0.3531281611162198,-0.4800146412198077,-0.8781283815992772,0.09306188480213996,0.5488326228874464,0.49597638222607315,0.1454646106787633,0.3803246777489631,-0.21368070991976001,-0.30204949332024955,0.13713840404969058,-0.06058077127063307,-0.14856054008004235,-0.0029026165133428164,0.28008753832717187,0.41644889493422943,-0.14926436428649326,-0.7539417972637965,0.17278282583506324,-0.3029931405897798,-0.3672937726615447,0.36256048536088964,-0.08425649887353656,0.014761123077895951,-0.036834872924540456,0.1367061286851166,0.2780184979211927,0.24683511595348356,0.1387052081046937,0.38285023388003536,0.45203735773399706,-0.21448591746876985,-0.19147706345553822,-0.31567608877258707,0.26139520790675097,-0.07359834937294525,-0.0038822182247013584,0.20359261222384945,-0.2759209321625418,-0.34355781256932383,0.15248471337588268,0.0
0.4009742405165067,-0.010172317233540904,-0.11222834935589476,0.3702558421562384,-0.20746715891673792,0.18968286895815095,-0.07828392564302225,-0.009266889373514548,-0.01653951973164137,0.31568873783509765,-0.1774751166979023,-0.05968804475360124,0.059774692404305475,0.07095230607804871,-0.27387296735049776,-0.13760084047880275,-0.012434724087644086,-0.2678940613992867,-0.4148339745963918,-0.25337918968238626,-0.15216174010041345,-0.3923245641034567,0.15808469241664005,-0.12601243119872016,0.3391312730177466,0.024994372524812167,0.4317674586608627,-0.0696036715057812,0.4222860864962605,0.24913139242926585,-0.08226595065120447,-0.2596994460746385,-0.4870366996531638,0.18352537758013462,-0.0838902838161687,-0.33192132097240185,-0.42569233885039887,-0.1399496325559317,0.17638424697463959,0.2438135990062752,0.30862999853036377,0.09530783044438412,0.1303335087972439,-0.42409658256297655,0.32538652141296615,-0.12836430450893027,0.3842181357953863,0.1551806800084833,-0.1225906314810458,-0.5586782072066462,-0.5646509494348277,0.635008609224793,-0.3983653882788943,0.026051233916324096,-0.19732034443235644,-0.08764179796906316,0.14124201869632771,-0.1882983654563082,-0.13693934290018686,-0.30466546766275776,0.0
-0.38132056174463475,0.32210589997722083,0.005650125434756971,-0.19816628781019613,0.17894628325272255,-0.051158113552795474,0.029177270724463165,0.08499831572858206,-0.0005808286228411563,-0.3024844422911261,0.7497313030746875,-0.6547443832647871,-0.8594345436397881,0.6809213605385483,-0.2945340600343823,0.03027074419531412,-0.16998835687275948,0.17868484936882967,0.6419724057154443,-0.008331449088506627,-0.22863184484520238,0.44005423060163823,0.17276004560727828,-0.33712539953709697,-0.2160255953527479,0.16671996208756257,0.1345792320572391,-0.22760375115894738,0.4150876931472605,-0.7630770641380006,-0.4051307820741475,-0.38348497790903774,0.6406014516935049,0.041797515554589916,-0.31038414221210847,-0.19286722486796393,0.06516199454727396,0.17808362215377052,0.24957206543345842,0.20400831774010017,-0.11031859341869903,-0.26973445184300804,-0.6342169993397976,0.42118055934571147,-0.04668580500878455,-0.2576176539951247,-0.2416591467246861,-0.26654189549086876,-0.5076833337092759,0.25837429368027415,-0.07091408360708261,0.4966261770138092,0.5621470239529032,-0.02768966231359421,0.14377010197932313,0.19336666086209153,0.4316501221197845,-0.3296711376341138,0.23812935174428645,-0.4280526257787092,0.0
-0.20436280979329735,0.4203175001514884,-0.23804886727730828,0.1065782582716112,-0.1994298200867798,0.11787279795426404,0.15838726994561925,0.15055406716568578,0.09372499167087749,-0.06596105519189004,0.3528294864132681,-0.08865174959562107,-0.16607993298839274,-0.18934221020917494,-0.22423099686343273,-0.4076266916415852,0.23911928356990741,-0.08073195850283753,0.3124210179567125,0.23505007575033654,-0.02632120105894946,-0.247528988552357,-0.20052417365161976,-0.03322983048912078,0.09454959695575922,0.060628564559697756,-0.2718071070785223,-0.364696233566429,-0.24562230712962368,0.19822331195045145,-0.09428582621036578,-0.13375494615237002,-0.18697269598430136,0.2127270442408477,-0.09037958291257601,0.2813355523088393,-0.12437923184302786,0.02247260619820013,-0.05935411536025198,-0.31908852338963944,0.36755510946621267,-0.45873825315074196,0.3863147126418407,0.05007624595878037,0.3738783043154157,0.09417859978037554,-0.25094278614406695,0.07711655934908589,0.2851965827025371,0.19070709354734916,-0.5452682628179244,-0.3412089805128672,0.40531412482482637,0.16266292733794654,-0.7462589647166826,-0.08907722035102822,0.25280208116222425,0.06743094571623796,-0.13569905419777317,0.145891023506364,0.0
-0.023671713893687014,-0.045091801257759204,-0.3894339679160074,-0.23269644918119395,-0.07138645644782184,-0.283968775601046,-0.43359008721275377,0.12564844391143165,-0.603684977347146,0.005278839913649734,-0.028649465266581332,0.8512029635330053,1.0,0.4100503405776717,0.16476496911720792,0.6815428051345316,-0.08970795455260643,0.19847241577114516,0.00579036409874929,0.2957403416359797,-0.0025724020310100267,0.16345733495578993,-0.6262370172331256,-0.15788914911287028,-0.4335297112819719,0.4215487480423899,-0.10822797837314016,0.7450913472293833,-0.25856521696570944,0.1005078505603491,0.22248067218101922,0.02605833122939268,0.2873934452374777,-0.3318522612646595,0.6947185326861076,-0.18045667644725633,-0.18807432683919967,-0.5389249572043231,0.28660535534207254,0.21038820180339454,0.33771814606118894,0.19277550054373094,0.2205126678280732,0.19739184331682333,0.014507339317545378,-0.24533150340689075,0.04012952421194564,0.25396014774063985,0.0752292453405634,0.09358213940369897,-0.3428505863769892,0.22091037469738453,-0.43189506778577047,0.04250110073027828,-0.5989368818444654,-0.08373243198810251,0.12947882643189942,-0.4532756459774404,0.6961691022267756,-0.09043492572725018,0.0
0.1711234707218513,-0.42910241199621735,-0.11608189566990032,-0.19787031367627514,0.05666072698460942,-0.4357639305211526,0.21496088573448804,0.06056492402279063,-0.25958042375530277,0.11252727088560043,-0.03864203937523636,-0.0429864428983085,0.03749436787403677,0.01836095648823777,-0.22108170135883073,0.05980880765420593,-0.16274553479656648,-0.20446941357651896,0.19608708686153997,0.05700746084461652,-0.17816517120627295,0.0665595522952526,0.33539637540844697,0.29852752582835507,-0.45250003063760696,-0.4110813421937197,-0.2023515245762658,0.4217947006883898,-0.1897346144261707,-0.46972103831336026,0.05936141571410384,0.38047559587870106,0.674204307270312,-0.011238170612444847,-0.5084953242847388,-0.24368932064518806,0.3334246457305481,-0.10686325533251392,-0.30983402326663745,-0.5264560222920651,-0.23997060910677684,0.6915869618827427,0.37617048730014196,-0.13646817102648506,0.2917720397091754,0.07786109371966854,0.36390419451018696,0.4132814831118998,0.2557346952836478,-0.3607050009058196,-0.13267244683628707,0.5056855398322151,0.36025517026602294,-0.2120227942783481,0.33766121904785507,-0.38006272498317156,0.1582320428422654,-0.018306391341990164,0.15166430129429456,-0.6363157721456428,1.0
-0.22301929041072566,-0.2447871341025372,-0.20460513622365145,-0.4505761116708757,-0.25094855672947447,-0.5158448886601872,-0.016389673766906854,-0.25868906102482014,0.04101631144680517,0.10146699686587937,-0.18588868415541976,0.23487336237182968,-0.383166851422559,-0.030437197115758804,0.1535889699407099,0.054170410560190466,0.059744073842697566,-0.23278747459503746,-0.0789749034754278,0.10635682512881908,0.10663543679267716,-0.30177056579199696,0.5025149520410173,-0.012399168533377226,-0.15998765082120175,0.44591091063754124,0.0022403872076423113,-0.11711805662767229,-0.42591249097946804,-0.042618267997966856,-0.056555111484699584,0.12593918038605284,0.2361513317529441,0.2936292259927984,0.3800854565662558,0.5232574124993649,0.12710492609854443,-0.2600253553407826,0.13201138114573124,-0.25361884068461715,-0.1557638482128261,-0.6184515489310142,-0.06678362518719871,-0.14097780783619668,0.16289745088656746,-0.009443692978949276,0.04233724301020395,-0.23393216216890908,-0.3990527275583728,0.35301648226953825,-0.2356020511991175,-0.0662266142482738,0.02023391320914141,0.014985354675563733,-0.4224883428352382,-0.1055083545133674,0.22867549900717304,0.45334098453018906,0.7538376968795341,0.47187846514710385,0.0
